disease,symptoms,disease_id
hypocalcemia,"shortness of breath,sharp abdominal pain,loss of sensation",87
hypocalcemia,"shortness of breath,sharp abdominal pain,loss of sensation",87
hypocalcemia,"shortness of breath,sharp abdominal pain,loss of sensation",87
hypocalcemia,"shortness of breath,sharp abdominal pain,loss of sensation",87
macular degeneration,"diminished vision,spots or clouds in vision,symptoms of eye",109
macular degeneration,"diminished vision,spots or clouds in vision,symptoms of eye",109
macular degeneration,"diminished vision,spots or clouds in vision,symptoms of eye",109
macular degeneration,"diminished vision,spots or clouds in vision,symptoms of eye",109
macular degeneration,"diminished vision,spots or clouds in vision,symptoms of eye",109
macular degeneration,"diminished vision,spots or clouds in vision,symptoms of eye",109
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
pneumonia,"cough,fever,shortness of breath",145
chancroid,"pain in eye,shoulder cramps or spasms,facial pain",33
chancroid,"pain in eye,shoulder cramps or spasms,facial pain",33
chancroid,"pain in eye,shoulder cramps or spasms,facial pain",33
chancroid,"pain in eye,shoulder cramps or spasms,facial pain",33
chancroid,"pain in eye,shoulder cramps or spasms,facial pain",33
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
testicular cancer,"mass in scrotum,anxiety and nervousness,ache all over",180
hydrocephalus,"headache,seizures,vomiting",83
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
breast cancer,"lump or mass of breast,pain or soreness of breast,hot flashes",24
esophageal varices,"burning abdominal pain,nausea,changes in stool appearance",62
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
endometrial cancer,"vaginal bleeding after menopause,intermenstrual bleeding,pelvic pain",57
